date,bitcoin,bitcoin_unscaled,bitcoin_monthly,scale
2022-04-04,12.8,80,16.0,0.16
2022-04-05,13.120000000000001,82,16.0,0.16
2022-04-06,13.44,84,16.0,0.16
2022-04-07,14.24,89,16.0,0.16
2022-04-08,13.280000000000001,83,16.0,0.16
2022-04-09,12.8,80,16.0,0.16
2022-04-10,12.32,77,16.0,0.16
2022-04-11,16.0,100,16.0,0.16
2022-04-12,14.72,92,16.0,0.16
2022-04-13,12.96,81,16.0,0.16
2022-04-14,12.96,81,16.0,0.16
2022-04-15,12.32,77,16.0,0.16
2022-04-16,10.88,68,16.0,0.16
2022-04-17,10.88,68,16.0,0.16
2022-04-18,13.44,84,16.0,0.16
2022-04-19,12.0,75,16.0,0.16
2022-04-20,12.0,75,16.0,0.16
2022-04-21,12.32,77,16.0,0.16
2022-04-22,12.32,77,16.0,0.16
2022-04-23,11.040000000000001,69,16.0,0.16
2022-04-24,10.4,65,16.0,0.16
2022-04-25,12.64,79,16.0,0.16
2022-04-26,13.92,87,16.0,0.16
2022-04-27,12.64,79,16.0,0.16
2022-04-28,11.68,73,16.0,0.16
2022-04-29,11.84,74,16.0,0.16
2022-04-30,11.200000000000001,70,16.0,0.16
2022-05-01,6.0,25,24.0,0.24
2022-05-02,6.24,26,24.0,0.24
2022-05-03,5.52,23,24.0,0.24
2022-05-04,5.76,24,24.0,0.24
2022-05-05,6.96,29,24.0,0.24
2022-05-06,8.16,34,24.0,0.24
2022-05-07,6.24,26,24.0,0.24
2022-05-08,7.68,32,24.0,0.24
2022-05-09,14.399999999999999,60,24.0,0.24
2022-05-10,13.92,58,24.0,0.24
2022-05-11,16.56,69,24.0,0.24
2022-05-12,24.0,100,24.0,0.24
2022-05-13,17.759999999999998,74,24.0,0.24
2022-05-14,12.0,50,24.0,0.24
2022-05-15,10.799999999999999,45,24.0,0.24
2022-05-16,12.48,52,24.0,0.24
2022-05-17,10.08,42,24.0,0.24
2022-05-18,9.84,41,24.0,0.24
2022-05-19,10.08,42,24.0,0.24
2022-05-20,9.12,38,24.0,0.24
2022-05-21,8.16,34,24.0,0.24
2022-05-22,7.68,32,24.0,0.24
2022-05-23,8.16,34,24.0,0.24
2022-05-24,9.12,38,24.0,0.24
2022-05-25,7.68,32,24.0,0.24
2022-05-26,7.68,32,24.0,0.24
2022-05-27,7.68,32,24.0,0.24
2022-05-28,6.96,29,24.0,0.24
2022-05-29,6.0,25,24.0,0.24
2022-05-30,7.199999999999999,30,24.0,0.24
2022-05-31,7.68,32,24.0,0.24
2022-06-01,8.68,28,31.0,0.31
2022-06-02,8.68,28,31.0,0.31
2022-06-03,8.37,27,31.0,0.31
2022-06-04,7.4399999999999995,24,31.0,0.31
2022-06-05,7.13,23,31.0,0.31
2022-06-06,8.37,27,31.0,0.31
2022-06-07,8.68,28,31.0,0.31
2022-06-08,8.06,26,31.0,0.31
2022-06-09,7.75,25,31.0,0.31
2022-06-10,8.68,28,31.0,0.31
2022-06-11,8.99,29,31.0,0.31
2022-06-12,10.85,35,31.0,0.31
2022-06-13,30.69,99,31.0,0.31
2022-06-14,31.0,100,31.0,0.31
2022-06-15,26.66,86,31.0,0.31
2022-06-16,22.32,72,31.0,0.31
2022-06-17,19.84,64,31.0,0.31
2022-06-18,28.52,92,31.0,0.31
2022-06-19,30.07,97,31.0,0.31
2022-06-20,21.39,69,31.0,0.31
2022-06-21,17.36,56,31.0,0.31
2022-06-22,14.879999999999999,48,31.0,0.31
2022-06-23,13.02,42,31.0,0.31
2022-06-24,12.4,40,31.0,0.31
2022-06-25,9.92,32,31.0,0.31
2022-06-26,9.92,32,31.0,0.31
2022-06-27,11.78,38,31.0,0.31
2022-06-28,11.47,37,31.0,0.31
2022-06-29,11.78,38,31.0,0.31
2022-06-30,13.64,44,31.0,0.31
2022-07-01,21.0,100,21.0,0.21
2022-07-02,18.9,90,21.0,0.21
2022-07-03,18.689999999999998,89,21.0,0.21
2022-07-04,20.16,96,21.0,0.21
2022-07-05,20.16,96,21.0,0.21
2022-07-06,16.59,79,21.0,0.21
2022-07-07,16.59,79,21.0,0.21
2022-07-08,16.59,79,21.0,0.21
2022-07-09,14.28,68,21.0,0.21
2022-07-10,13.86,66,21.0,0.21
2022-07-11,17.22,82,21.0,0.21
2022-07-12,17.22,82,21.0,0.21
2022-07-13,17.22,82,21.0,0.21
2022-07-14,17.43,83,21.0,0.21
2022-07-15,17.43,83,21.0,0.21
2022-07-16,13.02,62,21.0,0.21
2022-07-17,13.02,62,21.0,0.21
2022-07-18,16.38,78,21.0,0.21
2022-07-19,16.8,80,21.0,0.21
2022-07-20,19.95,95,21.0,0.21
2022-07-21,18.9,90,21.0,0.21
2022-07-22,15.959999999999999,76,21.0,0.21
2022-07-23,13.44,64,21.0,0.21
2022-07-24,11.969999999999999,57,21.0,0.21
2022-07-25,14.07,67,21.0,0.21
2022-07-26,14.28,68,21.0,0.21
2022-07-27,13.86,66,21.0,0.21
2022-07-28,13.44,64,21.0,0.21
2022-07-29,13.86,66,21.0,0.21
2022-07-30,11.549999999999999,55,21.0,0.21
2022-07-31,11.129999999999999,53,21.0,0.21
2022-08-01,14.7,98,15.0,0.15
2022-08-02,13.95,93,15.0,0.15
2022-08-03,13.95,93,15.0,0.15
2022-08-04,13.35,89,15.0,0.15
2022-08-05,12.9,86,15.0,0.15
2022-08-06,10.95,73,15.0,0.15
2022-08-07,10.799999999999999,72,15.0,0.15
2022-08-08,14.1,94,15.0,0.15
2022-08-09,12.9,86,15.0,0.15
2022-08-10,14.1,94,15.0,0.15
2022-08-11,14.1,94,15.0,0.15
2022-08-12,13.35,89,15.0,0.15
2022-08-13,10.95,73,15.0,0.15
2022-08-14,11.4,76,15.0,0.15
2022-08-15,12.299999999999999,82,15.0,0.15
2022-08-16,12.299999999999999,82,15.0,0.15
2022-08-17,12.299999999999999,82,15.0,0.15
2022-08-18,11.7,78,15.0,0.15
2022-08-19,15.0,100,15.0,0.15
2022-08-20,12.75,85,15.0,0.15
2022-08-21,11.7,78,15.0,0.15
2022-08-22,13.5,90,15.0,0.15
2022-08-23,11.549999999999999,77,15.0,0.15
2022-08-24,11.7,78,15.0,0.15
2022-08-25,11.4,76,15.0,0.15
2022-08-26,13.35,89,15.0,0.15
2022-08-27,12.9,86,15.0,0.15
2022-08-28,12.15,81,15.0,0.15
2022-08-29,13.799999999999999,92,15.0,0.15
2022-08-30,12.9,86,15.0,0.15
2022-08-31,12.299999999999999,82,15.0,0.15
2022-09-01,11.48,82,14.0,0.14
2022-09-02,10.22,73,14.0,0.14
2022-09-03,9.24,66,14.0,0.14
2022-09-04,8.96,64,14.0,0.14
2022-09-05,10.080000000000002,72,14.0,0.14
2022-09-06,12.600000000000001,90,14.0,0.14
2022-09-07,14.000000000000002,100,14.0,0.14
